time_ms,set,target_mps,kp,ki,trim_us,enable,vx_mps,vy_mps,vz_rad_s,battery_v,frame_hex
68520,p18_i0_t12,1.800,18.0,0.0,12,1,1.715,0.000,0.000,12.064,7B 01 06 B3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C0 7D
68566,p18_i0_t12,1.800,18.0,0.0,12,1,1.714,0.000,0.000,12.064,7B 01 06 B2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C1 7D
68611,p18_i0_t12,1.800,18.0,0.0,12,1,1.740,0.000,0.000,12.064,7B 01 06 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BF 7D
68674,p18_i0_t12,1.800,18.0,0.0,12,1,1.722,0.000,0.000,12.064,7B 01 06 BA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C9 7D
68720,p18_i0_t12,1.800,18.0,0.0,12,1,1.751,0.000,0.000,12.064,7B 01 06 D7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A4 7D
68767,p18_i0_t12,1.800,18.0,0.0,12,1,1.644,0.000,0.000,12.064,7B 01 06 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 1F 7D
68812,p18_i0_t12,1.800,18.0,0.0,12,1,1.667,0.000,0.000,12.064,7B 01 06 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F0 7D
68875,p18_i0_t12,1.800,18.0,0.0,12,1,1.740,0.000,0.000,12.064,7B 01 06 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BF 7D
68921,p18_i0_t12,1.800,18.0,0.0,12,1,1.673,0.000,0.000,12.064,7B 01 06 89 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FA 7D
68967,p18_i0_t12,1.800,18.0,0.0,12,1,1.714,0.000,0.000,12.064,7B 01 06 B2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C1 7D
69016,p18_i0_t12,1.800,18.0,0.0,12,1,1.713,0.000,0.000,12.064,7B 01 06 B1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C2 7D
69062,p18_i0_t12,1.800,18.0,0.0,12,1,1.740,0.000,0.000,12.064,7B 01 06 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BF 7D
69125,p18_i0_t12,1.800,18.0,0.0,12,1,1.747,0.000,0.000,12.064,7B 01 06 D3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A0 7D
71423,p18_i0_t12,2.500,18.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
71473,p18_i0_t12,2.500,18.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
71515,p18_i0_t12,2.500,18.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
71562,p18_i0_t12,2.500,18.0,0.0,12,1,0.000,0.000,0.000,12.064,7B 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 75 7D
71624,p18_i0_t12,2.500,18.0,0.0,12,1,0.038,0.000,0.000,12.064,7B 01 00 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 53 7D
71670,p18_i0_t12,2.500,18.0,0.0,12,1,1.423,0.000,0.000,12.064,7B 01 05 8F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FF 7D
71716,p18_i0_t12,2.500,18.0,0.0,12,1,1.584,0.000,0.000,12.064,7B 01 06 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 43 7D
71763,p18_i0_t12,2.500,18.0,0.0,12,1,1.854,0.000,0.000,12.064,7B 01 07 3E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 4C 7D
71826,p18_i0_t12,2.500,18.0,0.0,12,1,2.065,0.000,0.000,12.064,7B 01 08 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 6C 7D
71874,p18_i0_t12,2.500,18.0,0.0,12,1,2.141,0.000,0.000,12.064,7B 01 08 5D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 20 7D
71920,p18_i0_t12,2.500,18.0,0.0,12,1,2.478,0.000,0.000,12.064,7B 01 09 AE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D2 7D
71967,p18_i0_t12,2.500,18.0,0.0,12,1,2.402,0.000,0.000,12.064,7B 01 09 62 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 1E 7D
72013,p18_i0_t12,2.500,18.0,0.0,12,1,2.361,0.000,0.000,12.064,7B 01 09 39 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 45 7D
72075,p18_i0_t12,2.500,18.0,0.0,12,1,2.266,0.000,0.000,12.064,7B 01 08 DA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 A7 7D
72122,p18_i0_t12,2.500,18.0,0.0,12,1,2.232,0.000,0.000,12.064,7B 01 08 B8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C5 7D
72168,p18_i0_t12,2.500,18.0,0.0,12,1,2.357,0.000,0.000,12.064,7B 01 09 35 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 49 7D
72215,p18_i0_t12,2.500,18.0,0.0,12,1,2.503,0.000,0.000,12.064,7B 01 09 C7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BB 7D
72277,p18_i0_t12,2.500,18.0,0.0,12,1,2.531,0.000,0.000,12.064,7B 01 09 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 9F 7D
72324,p18_i0_t12,2.500,18.0,0.0,12,1,2.499,0.000,0.000,12.064,7B 01 09 C3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 BF 7D
72370,p18_i0_t12,2.500,18.0,0.0,12,1,2.411,0.000,0.000,12.064,7B 01 09 6B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 17 7D
72417,p18_i0_t12,2.500,18.0,0.0,12,1,2.360,0.000,0.000,12.064,7B 01 09 38 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 44 7D
72465,p18_i0_t12,2.500,18.0,0.0,12,1,2.366,0.000,0.000,12.064,7B 01 09 3E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 42 7D
72512,p18_i0_t12,2.500,18.0,0.0,12,1,2.426,0.000,0.000,12.064,7B 01 09 7A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 06 7D
72573,p18_i0_t12,2.500,18.0,0.0,12,1,2.468,0.000,0.000,12.064,7B 01 09 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 D8 7D
72621,p18_i0_t12,2.500,18.0,0.0,12,1,2.485,0.000,0.000,12.064,7B 01 09 B5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C9 7D
72668,p18_i0_t12,2.500,18.0,0.0,12,1,2.306,0.000,0.000,12.064,7B 01 09 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 7E 7D
72714,p18_i0_t12,2.500,18.0,0.0,12,1,2.375,0.000,0.000,12.064,7B 01 09 47 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 3B 7D
72776,p18_i0_t12,2.500,18.0,0.0,12,1,2.384,0.000,0.000,12.064,7B 01 09 50 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 2C 7D
72824,p18_i0_t12,2.500,18.0,0.0,12,1,2.443,0.000,0.000,12.064,7B 01 09 8B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 F7 7D
72871,p18_i0_t12,2.500,18.0,0.0,12,1,2.492,0.000,0.000,12.064,7B 01 09 BC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 C0 7D
72918,p18_i0_t12,2.500,18.0,0.0,12,1,2.500,0.000,0.000,12.064,7B 01 09 C4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 B8 7D
72965,p18_i0_t12,2.500,18.0,0.0,12,1,2.328,0.000,0.000,12.064,7B 01 09 18 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 64 7D
73013,p18_i0_t12,2.500,18.0,0.0,12,1,2.408,0.000,0.000,12.064,7B 01 09 68 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 14 7D
73075,p18_i0_t12,2.500,18.0,0.0,12,1,2.435,0.000,0.000,12.064,7B 01 09 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 FF 7D
73121,p18_i0_t12,2.500,18.0,0.0,12,1,2.513,0.000,0.000,12.064,7B 01 09 D1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 20 AD 7D
